18:28:35,RT @Estadao: Jorge Aragão está internado na UTI com covid-19  https://t.co/SXUe3bHdCD,195
18:28:43,JORGE ARAGÃO ESTÁ EM UTI COM COVID-19 E RESPONDE TEM AO TRATAMENTO #Cultura https://t.co/SQG4A9xnKf,196
18:28:52,"EUA passam de 8 milhões de infectados, c/70 mil casos num dia, maior nº desde julho. Mapa do mundo aponta Alemanha,… https://t.co/tComI28lfr",197
18:28:55,RT @palmeriodoria: É pra já https://t.co/gJKxmGFFl1,198
18:28:56,"""Invisíveis em vida e em morte"": país não sabe quantos imigrantes morreram por covid Falta de dados faz população m… https://t.co/33M5x1DigZ",199
18:29:3,Estamos em uma democracia!  https://t.co/k7i7WEE5Bf,200
18:29:15,"RT @MiguelNicolelis: O Brasil precisa se preparar já para a 2nda onda da COVID-19. É preciso organizar-se a nível nacional: formar, treinar…",201
18:29:35,Paraná tem duas mortes e 771 novos casos de Covid-19 https://t.co/ul8JytzlOi,202
18:30:0,RT @elenalandau: Ok. Então quem não quiser tomar vacina que exerça sua liberdade de ficar em casa e pais não mandem seus filhos com sarampo…,203
18:30:5,GZH publicou o relato de profissionais da saúde e acompanhou a rotina de médicos e enfermeiros que lutam desde o in… https://t.co/bFZdZJ4ZU5,204
18:30:5,"Mesmo com proibição por causa da Covid-19, polícia flagra festa com mais de 500 pessoas em SC… https://t.co/11u6An6FxJ",205
18:30:7,"O Ceará não registrou nenhuma morte por Covid-19 nas últimas 24 horas. É o que apontou a plataforma IntegraSUS, do… https://t.co/dqzPA8yGEN",206
18:30:27,Covid-19: Itália regista novo recorde diário de infeções com 11.705  https://t.co/8zQZsiq3oz   @24sapo https://t.co/BsJrTb2TRb,207
18:30:29,Covid-19: Bahia ultrapassa 335 mil casos e tem 7.316 mortes - Jornal CORREIO https://t.co/W59N7qW9yv,208
18:30:32,"RT @MiguelNicolelis: O Brasil precisa se preparar já para a 2nda onda da COVID-19. É preciso organizar-se a nível nacional: formar, treinar…",209
18:30:33,Itália regista novo recorde diário de infeções com 11.705 https://t.co/zcTjFecaqA,210
18:30:37,Queda acontece na semana em que cidades que somam 75% da população do estado avançaram juntas para a fase verde do… https://t.co/OwWy0Byf9y,211
18:30:39,Jorge Aragão está internado com Covid-19 em UTI no Rio de Janeiro #G1  ▶ https://t.co/CczgwaYjrr https://t.co/Gis0JqCgm4,212
18:30:39,"A média móvel de mortes por Covid-19 no Distrito Federal caiu para 17,3 neste domingo (18/10). É a segunda queda co… https://t.co/NC9YjsLYcM",213
